scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr7,38400001,38450000,38423595,579,526,10.1817,15.7733,-0.2154,-0.0931,-0.0576
chr7,38450001,38500000,38478479,490,464,8.3017,11.7017,-0.17,-0.0807,-0.0385
chr7,38500001,38550000,38526554,715,684,4.8292,9.0708,-0.3052,-0.0709,-0.0429
chr7,38550001,38600000,38574348,366,339,3.075,3.475,-0.0611,-0.0141,-0.0088
chr7,38600001,38650000,38621203,380,352,6.39,2.49,0.4392,0.0924,0.0553
chr7,38650001,38700000,38674020,503,485,4.6483,7.9733,-0.2634,-0.073,-0.0451
chr7,38700001,38750000,38724560,629,593,9.4417,6.8583,0.1585,0.0356,0.0251
chr7,38750001,38800000,38774661,487,441,8.5583,8.1667,0.0234,0.0079,0.0057
chr7,38800001,38850000,38823905,519,478,10.4933,7.5933,0.1603,0.0544,0.036
chr7,38850001,38900000,38875055,405,377,1.9375,7.5458,-0.5914,-0.1647,-0.0897
chr7,38900001,38950000,38922127,468,430,10.4833,4.7833,0.3734,0.0806,0.0534
chr7,38950001,39000000,38975746,589,559,11.2083,5.1917,0.3669,0.0822,0.0506
chr7,39000001,39050000,39025998,527,509,9.1167,10.0083,-0.0466,-0.0135,-0.0083
chr7,39050001,39100000,39076651,620,583,5.1858,12.0692,-0.3989,-0.1361,-0.0771
chr7,39100001,39150000,39124909,476,438,6.5083,7.6167,-0.0785,-0.0214,-0.0131
chr7,39150001,39200000,39171785,340,319,4.1875,6.2125,-0.1947,-0.0719,-0.0421
chr7,39200001,39250000,39227516,477,450,3.9417,17.25,-0.628,-0.2641,-0.1307
chr7,39250001,39300000,39275344,580,539,5.7617,10.3367,-0.2842,-0.0865,-0.0534
chr7,39300001,39350000,39325960,530,505,10.8333,7.6417,0.1728,0.0478,0.0294
chr7,39350001,39400000,39373099,463,434,5.705,5.88,-0.0151,-0.003,-0.002
chr7,39400001,39450000,39424117,470,439,5.6067,3.7483,0.1986,0.0327,0.0222
chr7,39450001,39500000,39474274,441,402,7.995,3.1617,0.4332,0.109,0.0697
chr7,39500001,39550000,39525747,269,259,3.8325,4.5242,-0.0828,-0.0256,-0.0167
chr7,39550001,39600000,39573680,425,418,8.6917,2.5917,0.5406,0.1843,0.0996
chr7,39600001,39650000,39625310,452,446,2.925,3.4667,-0.0847,-0.015,-0.0103
chr7,39650001,39700000,39675479,481,455,9.4267,6.96,0.1505,0.0572,0.0359
chr7,39700001,39750000,39724124,466,436,6.6483,8.4067,-0.1168,-0.0417,-0.0263
chr7,39750001,39800000,39778429,352,324,7.0767,1.86,0.5837,0.1271,0.0858
chr7,39800001,39850000,39826027,436,421,6.725,2.6917,0.4283,0.0945,0.0709
chr7,39850001,39900000,39876873,414,394,9.1733,9.79,-0.0325,-0.0128,-0.0074
chr7,39900001,39950000,39923501,590,533,16.5683,9.535,0.2694,0.1133,0.0659
chr7,39950001,40000000,39974900,494,477,2.7567,2.8483,-0.0164,-0.002,-0.0014
chr7,40000001,40050000,40023982,284,278,4.0967,3.98,0.0144,0.0048,0.0028
chr7,40050001,40100000,40071746,425,405,5.6225,7.1392,-0.1188,-0.0417,-0.0263
chr7,40100001,40150000,40130608,398,360,2.81,8.41,-0.4991,-0.1681,-0.0971
chr7,40150001,40200000,40171479,266,239,3.3,3.95,-0.0897,-0.0258,-0.0161
chr7,40200001,40250000,40224729,497,480,4.1358,3.8525,0.0355,0.0061,0.0034
chr7,40250001,40300000,40269095,376,339,3.675,4.9833,-0.1511,-0.0282,-0.0177
chr7,40300001,40350000,40326206,351,319,1.65,4.5083,-0.4641,-0.0967,-0.0642
chr7,40350001,40400000,40372065,435,412,1.2967,6.6217,-0.6725,-0.1521,-0.0992
chr7,40400001,40450000,40428131,505,450,5.425,7.575,-0.1654,-0.0395,-0.0238
chr7,40450001,40500000,40472588,578,541,12.6083,10.05,0.1129,0.0346,0.02
chr7,40500001,40550000,40526604,443,425,5.83,11.0633,-0.3098,-0.1095,-0.0611
chr7,40550001,40600000,40577126,530,507,13.12,11.0783,0.0844,0.0387,0.025
chr7,40600001,40650000,40623105,499,460,10.75,6.7417,0.2292,0.0846,0.0496
chr7,40650001,40700000,40675937,526,497,5.0292,5.6458,-0.0578,-0.0104,-0.0069
chr7,40700001,40750000,40722877,493,474,6.4583,10.6333,-0.2443,-0.0726,-0.0433
chr7,40750001,40800000,40772750,489,452,6.85,13.125,-0.3141,-0.1052,-0.0576
chr7,40800001,40850000,40825482,473,463,9.1467,4.48,0.3425,0.0996,0.0625
chr7,40850001,40900000,40874770,525,482,5.0817,1.4233,0.5624,0.1086,0.0606
chr7,40900001,40950000,40929021,272,256,1.5083,8.7417,-0.7057,-0.4456,-0.1843
chr7,40950001,41000000,40975346,311,302,5.4917,1.7,0.5272,0.1196,0.0775
chr7,41000001,41050000,41025403,336,320,6.35,5.9667,0.0311,0.0118,0.0071
chr7,41050001,41100000,41077587,451,411,3.6683,2.3683,0.2154,0.0282,0.0224
chr7,41100001,41150000,41122168,492,471,19.5333,2.65,0.7611,0.233,0.1504
chr7,41150001,41200000,41175049,473,446,1.9083,4.4083,-0.3958,-0.0494,-0.0333
chr7,41200001,41250000,41222729,392,380,6.9583,1.7333,0.6012,0.0841,0.0602
chr7,41250001,41300000,41275994,400,386,8.3083,5.1417,0.2354,0.0632,0.039
chr7,41300001,41350000,41326905,441,401,6.775,12.425,-0.2943,-0.0841,-0.0527
chr7,41350001,41400000,41376330,484,469,5.2667,12.5667,-0.4093,-0.1058,-0.066
chr7,41400001,41450000,41425583,415,397,4.3425,8.9258,-0.3454,-0.0672,-0.0439
chr7,41450001,41500000,41476464,457,453,9.15,5.8333,0.2214,0.0437,0.0306
chr7,41500001,41550000,41524448,475,454,10.89,15.315,-0.1689,-0.0618,-0.0379
chr7,41550001,41600000,41578161,346,320,5.24,1.54,0.5457,0.0677,0.0483
chr7,41600001,41650000,41622421,239,230,0.5833,4.5,-0.7705,-0.1119,-0.0793
chr7,41650001,41700000,41671089,281,276,1.2333,9.4333,-0.7687,-0.2138,-0.1249
chr7,41700001,41750000,41729122,211,211,0.225,6.9667,-0.9374,-0.1908,-0.1208
chr7,41750001,41800000,41784152,120,116,0.0,2.9,-1.0,-0.1457,-0.0879
chr7,41800001,41850000,41814684,110,108,0.0833,3.8,-0.9571,-0.1899,-0.1234
chr7,41850001,41900000,41878631,207,207,1.1833,1.1167,0.029,0.0029,0.0017
chr7,41900001,41950000,41917601,136,136,0.0,0.1,-1.0,-0.0039,-0.0031
chr7,41950001,42000000,41974199,142,142,0.0,1.1,-1.0,-0.0599,-0.0398
chr7,42000001,42050000,42023977,246,245,0.0833,0.2,-0.4118,-0.0028,-0.0021
chr7,42050001,42100000,42070611,198,198,3.5,0.0,1.0,0.0863,0.0535
chr7,42100001,42150000,42123208,182,181,8.1833,1.0,0.7822,0.1761,0.1146
chr7,42150001,42200000,42175313,248,248,9.0,1.0833,0.7851,0.1663,0.0938
chr7,42200001,42250000,42224586,364,319,18.0,1.0,0.8947,0.3007,0.1709
chr7,42250001,42300000,42271681,252,251,2.5417,0.0,1.0,0.0676,0.0349
chr8,1,50000,nan,0,nan,nan,nan,nan,nan,nan
chr8,50001,100000,nan,0,nan,nan,nan,nan,nan,nan
chr8,100001,150000,nan,0,nan,nan,nan,nan,nan,nan
chr8,150001,200000,nan,0,nan,nan,nan,nan,nan,nan
chr8,200001,250000,223827,329,322,5.4475,2.8058,0.3201,0.0708,0.0495
chr8,250001,300000,281670,306,297,3.0917,1.8833,0.2429,0.0313,0.022
chr8,300001,350000,321458,251,251,4.0,0.8,0.6667,0.0876,0.062
chr8,350001,400000,374207,365,351,1.0,4.1167,-0.6091,-0.0785,-0.0568
chr8,400001,450000,431577,267,246,0.1,8.25,-0.976,-0.3482,-0.1831
chr8,450001,500000,473632,187,186,1.0,1.05,-0.0244,-0.0017,-0.0012
chr8,500001,550000,529623,276,275,12.2167,5.9917,0.3419,0.1153,0.0813
chr8,550001,600000,579066,519,480,13.1125,15.1458,-0.072,-0.035,-0.0199
chr8,600001,650000,618316,425,407,1.0375,5.7542,-0.6945,-0.1429,-0.0728
chr8,650001,700000,679282,617,579,9.5417,14.6417,-0.2109,-0.0462,-0.0311
chr8,700001,750000,728602,391,377,9.475,3.3583,0.4766,0.0926,0.0583
chr8,750001,800000,773483,526,504,3.9792,6.6792,-0.2533,-0.0436,-0.0344
chr8,800001,850000,830179,453,444,20.6642,1.9642,0.8264,0.2961,0.1957
chr8,850001,900000,877187,325,318,3.6917,6.4667,-0.2732,-0.0515,-0.031
chr8,900001,950000,922874,366,351,23.7,3.8333,0.7215,0.3199,0.2218
chr8,950001,1000000,976937,377,369,12.225,0.7417,0.8856,0.2237,0.1547
chr8,1000001,1050000,1029521,433,423,4.35,34.2667,-0.7747,-0.6275,-0.2739
chr8,1050001,1100000,1075384,390,390,2.7067,26.1233,-0.8122,-0.6864,-0.3132
chr8,1100001,1150000,1124539,437,435,2.55,11.9,-0.6471,-0.1283,-0.0923
chr8,1150001,1200000,1173117,466,443,2.9067,9.0233,-0.5127,-0.1037,-0.0664
chr8,1200001,1250000,1228360,344,326,1.1,3.0,-0.4634,-0.0496,-0.0297
chr8,1250001,1300000,1272568,379,375,3.05,0.1,0.9365,0.0791,0.0618
chr8,1300001,1350000,1331917,358,341,3.6558,6.8808,-0.3061,-0.0987,-0.0658
chr8,1350001,1400000,1368146,363,346,6.0333,3.8833,0.2168,0.0436,0.0301
chr8,1400001,1450000,1427156,597,562,6.1067,12.7733,-0.3531,-0.083,-0.0564
chr8,1450001,1500000,1471337,364,321,5.6,0.3667,0.8771,0.1178,0.0998
chr8,1500001,1550000,1521035,323,295,13.0917,1.6667,0.7741,0.2525,0.1726
chr8,1550001,1600000,1576011,516,496,7.1667,17.7083,-0.4238,-0.1535,-0.0997
chr8,1600001,1650000,1625919,336,324,22.7633,1.78,0.855,0.557,0.3358
chr8,1650001,1700000,1672924,387,370,10.8917,8.9083,0.1002,0.0385,0.0198
chr8,1700001,1750000,1737564,148,141,3.2333,3.5667,-0.049,-0.0188,-0.0119
chr8,1750001,1800000,1775564,411,400,3.7208,0.8125,0.6415,0.0795,0.045
chr8,1800001,1850000,1823811,261,253,2.8,1.9,0.1915,0.0379,0.0239
chr8,1850001,1900000,1878511,316,304,2.05,5.9833,-0.4896,-0.1305,-0.0827
chr8,1900001,1950000,1925508,379,369,7.4667,6.05,0.1048,0.0279,0.0187
chr8,1950001,2000000,1973356,626,579,5.9117,15.7283,-0.4536,-0.188,-0.1034
chr8,2000001,2050000,2019419,108,103,0.5967,4.805,-0.7791,-0.3847,-0.2264
chr8,2050001,2100000,2075238,469,419,7.8833,3.8417,0.3447,0.0783,0.0519
chr8,2100001,2150000,2129174,399,361,0.9167,2.7583,-0.5011,-0.0609,-0.0418
chr8,2150001,2200000,2175931,472,458,3.4983,12.54,-0.5638,-0.2254,-0.1376
chr8,2200001,2250000,2222897,568,550,4.245,5.47,-0.1261,-0.0272,-0.017
chr8,2250001,2300000,2276133,595,544,8.5875,14.5542,-0.2578,-0.0864,-0.0528
chr8,2300001,2350000,2327711,527,492,11.7467,8.455,0.1629,0.0543,0.0358
chr8,2350001,2400000,2372084,598,556,7.3683,9.6017,-0.1316,-0.0357,-0.0234
chr8,2400001,2450000,2423396,421,384,6.28,10.48,-0.2506,-0.0714,-0.0484
chr8,2450001,2500000,2473855,563,531,10.225,7.7,0.1409,0.0453,0.0275
chr8,2500001,2550000,2519356,375,346,3.3167,1.45,0.3916,0.0586,0.0386
chr8,2550001,2600000,2576319,589,524,3.2167,15.9167,-0.6638,-0.2304,-0.136
chr8,2600001,2650000,2624107,480,451,6.76,11.185,-0.2466,-0.0804,-0.0502
chr8,2650001,2700000,2674578,576,529,8.0783,8.1533,-0.0046,-0.0012,-0.0007
chr8,2700001,2750000,2726148,704,643,7.7308,14.2058,-0.2952,-0.0885,-0.0546
chr8,2750001,2800000,2774571,456,439,12.55,11.725,0.034,0.0141,0.0082
chr8,2800001,2850000,2825932,491,465,14.4167,4.55,0.5202,0.1638,0.0989
chr8,2850001,2900000,2877714,327,306,3.4,2.85,0.088,0.011,0.008
chr8,2900001,2950000,2931090,503,440,7.25,10.725,-0.1933,-0.0523,-0.0335
chr8,2950001,3000000,2975195,417,392,11.3133,7.8883,0.1784,0.0971,0.054
chr8,3000001,3050000,3021720,491,465,6.975,3.6917,0.3078,0.093,0.0585
chr8,3050001,3100000,3073549,477,469,6.735,9.36,-0.1631,-0.0659,-0.034
chr8,3100001,3150000,3124877,499,473,9.3108,9.4858,-0.0093,-0.0035,-0.002
chr8,3150001,3200000,3176159,356,316,13.3908,2.4492,0.6908,0.3066,0.1714
chr8,3200001,3250000,3232061,394,355,2.3,7.1833,-0.5149,-0.1542,-0.0879
chr8,3250001,3300000,3276819,629,595,7.6833,11.4167,-0.1955,-0.0696,-0.0428
chr8,3300001,3350000,3325698,535,500,11.9858,2.8525,0.6155,0.2497,0.1576
chr8,3350001,3400000,3376865,568,538,10.9492,9.8242,0.0542,0.0245,0.015
chr8,3400001,3450000,3418410,749,736,23.1208,20.2542,0.0661,0.0326,0.0177
chr8,3450001,3500000,3476184,753,708,22.125,21.5333,0.0136,0.007,0.0038
chr8,3500001,3550000,3527219,481,445,7.7808,8.8308,-0.0632,-0.0224,-0.013
chr8,3550001,3600000,3578554,614,546,6.3983,10.0233,-0.2207,-0.0716,-0.0399
chr8,3600001,3650000,3627537,557,463,10.805,4.1967,0.4405,0.1432,0.0896
chr8,3650001,3700000,3680783,524,483,0.2083,6.6,-0.9388,-0.1947,-0.1018
chr8,3700001,3750000,3731079,457,410,13.7167,3.2417,0.6177,0.2097,0.1467
chr8,3750001,3800000,3772499,416,397,9.1333,4.0167,0.3891,0.1509,0.1043
chr8,3800001,3850000,3823377,522,509,3.4217,10.18,-0.4969,-0.1653,-0.0949
chr8,3850001,3900000,3873399,769,631,1.2558,0.8725,0.1801,0.0057,0.0047
chr8,3900001,3950000,3927232,643,574,14.065,6.34,0.3786,0.0893,0.0566
chr8,3950001,4000000,3972179,835,700,26.3767,2.8767,0.8033,0.37,0.2105
chr8,4000001,4050000,4025067,597,533,8.4167,5.9667,0.1703,0.0488,0.0284
chr8,4050001,4100000,4072397,730,648,7.8917,18.0917,-0.3926,-0.2453,-0.117
chr8,4100001,4150000,4128626,728,650,18.34,2.6317,0.749,0.2311,0.1499
chr8,4150001,4200000,4172204,903,801,3.8967,7.705,-0.3283,-0.0687,-0.0403
chr8,4200001,4250000,4228394,647,590,3.9733,9.0317,-0.389,-0.099,-0.0577
chr8,4250001,4300000,4274941,736,667,16.9633,9.7717,0.269,0.0969,0.0577
chr8,4300001,4350000,4325629,687,637,9.255,4.3883,0.3567,0.0972,0.059
chr8,4350001,4400000,4374721,656,593,3.5333,9.35,-0.4515,-0.1248,-0.0764
chr8,4400001,4450000,4422098,514,466,13.6833,2.0333,0.7413,0.238,0.1627
chr8,4450001,4500000,4477116,500,443,4.9833,8.4583,-0.2585,-0.1123,-0.0656
chr8,4500001,4550000,4524209,629,556,8.0667,15.2833,-0.3091,-0.1469,-0.0724
chr8,4550001,4600000,4572181,441,416,6.3917,9.3333,-0.1871,-0.0737,-0.0434
chr8,4600001,4650000,4623920,539,533,12.1758,9.9842,0.0989,0.0441,0.0247
chr8,4650001,4700000,4675143,432,408,4.725,4.0083,0.0821,0.0165,0.0111
chr8,4700001,4750000,4723459,495,486,8.8658,12.9325,-0.1866,-0.0914,-0.0529
chr8,4750001,4800000,4777841,601,556,7.1833,4.4583,0.2341,0.046,0.0295
chr8,4800001,4850000,4825382,628,558,13.595,7.9867,0.2599,0.1168,0.0594
chr8,4850001,4900000,4872016,577,555,5.3917,11.4667,-0.3604,-0.1196,-0.0716
chr8,4900001,4950000,4926769,431,417,2.4808,7.1975,-0.4873,-0.1476,-0.0742
chr8,4950001,5000000,4978857,466,433,4.0333,12.2417,-0.5044,-0.3086,-0.1549
chr8,5000001,5050000,5024951,564,542,6.6708,10.7708,-0.2351,-0.0597,-0.04
chr8,5050001,5100000,5074504,519,492,6.4075,5.6325,0.0644,0.0183,0.0122
chr8,5100001,5150000,5124576,643,620,13.0983,10.665,0.1024,0.0382,0.0227
chr8,5150001,5200000,5176209,584,544,4.41,4.11,0.0352,0.0049,0.0036
chr8,5200001,5250000,5227009,474,431,7.4467,11.9467,-0.232,-0.0785,-0.0444
chr8,5250001,5300000,5276337,552,493,9.2733,8.1983,0.0615,0.0156,0.0115
chr8,5300001,5350000,5330712,545,500,7.7525,5.2108,0.1961,0.065,0.0409
chr8,5350001,5400000,5377041,581,562,14.3742,5.5742,0.4411,0.1611,0.1147
chr8,5400001,5450000,5423789,494,479,6.1908,9.1492,-0.1929,-0.0785,-0.0405
chr8,5450001,5500000,5477463,660,590,11.7383,7.8133,0.2008,0.0737,0.048
chr8,5500001,5550000,5526324,474,441,5.5433,5.685,-0.0126,-0.0032,-0.002
chr8,5550001,5600000,5575159,474,465,5.3442,10.2358,-0.314,-0.1582,-0.0845
chr8,5600001,5650000,5626719,552,535,9.6342,8.5925,0.0572,0.0217,0.0129
chr8,5650001,5700000,5674157,657,586,5.8533,15.1867,-0.4436,-0.1639,-0.0912
chr8,5700001,5750000,5726937,628,558,5.6042,15.5125,-0.4692,-0.2511,-0.1273
chr8,5750001,5800000,5771861,592,546,7.3042,8.3375,-0.0661,-0.0274,-0.0131
chr8,5800001,5850000,5829031,597,543,7.1667,10.9083,-0.207,-0.0837,-0.0482
chr8,5850001,5900000,5875461,523,468,5.7808,6.1225,-0.0287,-0.0102,-0.0055
chr8,5900001,5950000,5922584,655,619,12.1992,7.0742,0.2659,0.0904,0.0556
chr8,5950001,6000000,5974403,566,536,6.7025,9.4775,-0.1715,-0.0598,-0.0368
chr8,6000001,6050000,6023906,621,602,5.3892,8.2642,-0.2106,-0.0601,-0.039
chr8,6050001,6100000,6075046,552,535,6.2983,11.8317,-0.3052,-0.1185,-0.0612
chr8,6100001,6150000,6124555,443,415,7.9475,11.7058,-0.1912,-0.0881,-0.0497
chr8,6150001,6200000,6173114,539,500,10.05,9.4833,0.029,0.012,0.0071
chr8,6200001,6250000,6220373,512,484,5.7608,6.8692,-0.0878,-0.0232,-0.0145
chr8,6250001,6300000,6274092,436,428,4.6725,3.7392,0.111,0.0227,0.0159
chr8,6300001,6350000,6328213,370,343,3.0242,9.3492,-0.5112,-0.2152,-0.1008
chr8,6350001,6400000,6375655,475,454,5.4633,5.5717,-0.0098,-0.0028,-0.0018
chr8,6400001,6450000,6424086,538,517,9.605,9.83,-0.0116,-0.004,-0.0025
chr8,6450001,6500000,6476395,481,451,11.565,7.7983,0.1945,0.0643,0.0433
chr8,6500001,6550000,6518733,447,434,7.6192,5.2858,0.1808,0.034,0.0248
chr8,6550001,6600000,6587791,252,243,6.965,4.6567,0.1986,0.0734,0.0484
chr8,6600001,6650000,6625986,450,440,5.4192,11.0942,-0.3437,-0.1361,-0.0798
chr8,6650001,6700000,6673067,495,491,5.2633,3.78,0.164,0.0358,0.0218
chr8,6700001,6750000,6725792,532,526,5.8867,11.5283,-0.324,-0.0986,-0.066
chr8,6750001,6800000,6775876,670,646,9.2167,9.5167,-0.016,-0.0047,-0.0029
chr8,6800001,6850000,6828857,559,524,7.6633,7.705,-0.0027,-0.001,-0.0005
chr8,6850001,6900000,6877639,527,498,8.8892,8.7142,0.0099,0.0039,0.0023
chr8,6900001,6950000,6920271,320,311,1.5633,6.8383,-0.6279,-0.1931,-0.1238
chr8,6950001,7000000,6974916,433,415,7.5825,4.9325,0.2117,0.064,0.0432
chr8,7000001,7050000,7022386,670,628,4.6417,9.4,-0.3389,-0.0787,-0.0523
chr8,7050001,7100000,7063313,331,292,4.5117,6.745,-0.1984,-0.0849,-0.0458
chr8,7100001,7150000,7109727,5,nan,nan,nan,nan,nan,nan
chr8,7150001,7200000,7166535,14,13,0.0,0.0,nan,0.0,0.0
chr8,7200001,7250000,7214317,3,nan,nan,nan,nan,nan,nan
chr8,7250001,7300000,7272225,4,nan,nan,nan,nan,nan,nan
chr8,7300001,7350000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7350001,7400000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7400001,7450000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7450001,7500000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7500001,7550000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7550001,7600000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7600001,7650000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7650001,7700000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7700001,7750000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7750001,7800000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7800001,7850000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7850001,7900000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7900001,7950000,nan,0,nan,nan,nan,nan,nan,nan
chr8,7950001,8000000,nan,0,nan,nan,nan,nan,nan,nan
chr8,8000001,8050000,nan,0,nan,nan,nan,nan,nan,nan
chr8,8050001,8100000,nan,0,nan,nan,nan,nan,nan,nan
chr8,8100001,8150000,8132610,396,362,6.9517,2.2517,0.5107,0.0904,0.0672
chr8,8150001,8200000,8180504,364,324,7.1892,4.2808,0.2536,0.0678,0.0497
chr8,8200001,8250000,8225605,575,546,16.3,11.1417,0.188,0.0646,0.0456
chr8,8250001,8300000,8269948,484,468,7.48,8.6717,-0.0738,-0.0222,-0.0133
chr8,8300001,8350000,8323406,431,411,8.3908,10.9325,-0.1315,-0.0411,-0.0256
chr8,8350001,8400000,8373947,388,377,5.1917,5.725,-0.0489,-0.0104,-0.0067
chr8,8400001,8450000,8425980,538,525,9.0958,10.2792,-0.0611,-0.0209,-0.0139
chr8,8450001,8500000,8473509,446,432,4.3342,9.4758,-0.3723,-0.1145,-0.0725
chr8,8500001,8550000,8521411,471,449,4.4808,5.4725,-0.0996,-0.0268,-0.0158
chr8,8550001,8600000,8573827,484,444,8.0417,5.65,0.1747,0.0543,0.0342
chr8,8600001,8650000,8627679,561,528,9.3917,5.3083,0.2778,0.0803,0.0507
chr8,8650001,8700000,8675673,510,477,6.1267,9.36,-0.2088,-0.0688,-0.0399
chr8,8700001,8750000,8725259,566,536,9.8917,9.1417,0.0394,0.015,0.0093
chr8,8750001,8800000,8776731,358,335,5.9333,2.55,0.3988,0.0999,0.0692
chr8,8800001,8850000,8823698,408,393,10.6583,7.1583,0.1964,0.0816,0.0479
chr8,8850001,8900000,8870718,420,411,8.8742,5.8492,0.2055,0.0583,0.0346
chr8,8900001,8950000,8924790,441,417,3.9,8.325,-0.362,-0.0853,-0.0542
chr8,8950001,9000000,8971970,469,457,5.62,7.6533,-0.1532,-0.0443,-0.0276
chr8,9000001,9050000,9023345,562,539,6.055,6.855,-0.062,-0.0177,-0.0114
chr8,9050001,9100000,9075881,607,574,9.775,10.8833,-0.0537,-0.0168,-0.0102
chr8,9100001,9150000,9128016,394,364,11.3417,5.95,0.3118,0.0926,0.0666
chr8,9150001,9200000,9173760,396,360,5.4833,4.4167,0.1077,0.0231,0.013
chr8,9200001,9250000,9222670,438,398,11.6167,18.9667,-0.2403,-0.1198,-0.0654
chr8,9250001,9300000,9273481,399,380,8.725,4.125,0.358,0.0843,0.0592
chr8,9300001,9350000,9326560,461,439,1.0042,6.8542,-0.7444,-0.1063,-0.0743
chr8,9350001,9400000,9373464,449,425,5.6333,7.9667,-0.1716,-0.0458,-0.0272
chr8,9400001,9450000,9425027,390,379,7.5083,4.3167,0.2699,0.0708,0.0491
chr8,9450001,9500000,9473891,444,404,6.7442,7.7108,-0.0669,-0.0164,-0.0106
chr8,9500001,9550000,9528895,374,352,8.65,17.5833,-0.3405,-0.1844,-0.1107
chr8,9550001,9600000,9572627,492,467,2.425,5.75,-0.4067,-0.0736,-0.0464
chr8,9600001,9650000,9627325,337,316,2.5917,2.6833,-0.0174,-0.0035,-0.0022
chr8,9650001,9700000,9673502,421,402,1.9717,8.03,-0.6057,-0.1071,-0.0774
chr8,9700001,9750000,9728332,567,556,4.4208,22.4708,-0.6712,-0.292,-0.1572
chr8,9750001,9800000,9781605,456,434,9.6767,7.135,0.1512,0.0556,0.034
chr8,9800001,9850000,9821910,641,612,18.0858,10.4275,0.2686,0.0855,0.0517
chr8,9850001,9900000,9878836,369,365,7.3417,5.6667,0.1288,0.0267,0.0186
chr8,9900001,9950000,9924337,457,409,6.8092,9.7508,-0.1776,-0.0368,-0.0268
chr8,9950001,10000000,9975481,451,439,7.15,5.475,0.1327,0.0362,0.0212
chr8,10000001,10050000,10022425,431,415,4.35,5.375,-0.1054,-0.0176,-0.0111
chr8,10050001,10100000,10079345,405,379,7.8417,6.0167,0.1317,0.0356,0.0243
chr8,10100001,10150000,10128328,437,418,10.7533,9.1867,0.0786,0.0333,0.0192
chr8,10150001,10200000,10173939,611,608,20.3058,12.6808,0.2312,0.1176,0.0677
chr8,10200001,10250000,10224659,470,464,2.7283,9.27,-0.5452,-0.1263,-0.0792
chr8,10250001,10300000,10274053,485,459,7.6583,7.6417,0.0011,0.0003,0.0002
chr8,10300001,10350000,10327966,409,390,4.1917,4.4,-0.0242,-0.0045,-0.0031
chr8,10350001,10400000,10374657,569,534,12.5867,10.3783,0.0962,0.0387,0.0232
chr8,10400001,10450000,10423830,397,374,4.4267,7.985,-0.2867,-0.0968,-0.0547
chr8,10450001,10500000,10476346,607,547,7.5025,10.8775,-0.1836,-0.0597,-0.0332
chr8,10500001,10550000,10522291,595,559,12.035,7.1267,0.2562,0.1027,0.0575
chr8,10550001,10600000,10575047,519,479,9.9483,6.2983,0.2247,0.0658,0.0402
chr8,10600001,10650000,10625119,527,503,5.94,7.065,-0.0865,-0.0247,-0.0152
chr8,10650001,10700000,10675421,749,697,12.5358,13.2525,-0.0278,-0.0099,-0.0064
chr8,10700001,10750000,10723568,566,525,6.99,9.49,-0.1517,-0.0429,-0.0284
chr8,10750001,10800000,10773804,423,414,4.3983,4.7983,-0.0435,-0.0081,-0.0057
chr8,10800001,10850000,10821888,614,569,10.7392,8.3392,0.1258,0.0423,0.0249
chr8,10850001,10900000,10875496,546,518,8.4417,7.4,0.0658,0.0252,0.0144
chr8,10900001,10950000,10925288,538,508,10.3883,6.6467,0.2196,0.0733,0.0474
chr8,10950001,11000000,10973296,486,468,10.3942,4.8358,0.365,0.1162,0.0788
chr8,11000001,11050000,11022949,471,451,3.5417,3.3583,0.0266,0.0031,0.0021
chr8,11050001,11100000,11075620,530,493,7.9558,8.4392,-0.0295,-0.01,-0.0067
chr8,11100001,11150000,11123835,459,433,6.435,1.6933,0.5834,0.0946,0.0679
chr8,11150001,11200000,11168006,290,272,6.2667,5.4083,0.0735,0.0202,0.0139
chr8,11200001,11250000,nan,0,nan,nan,nan,nan,nan,nan
chr8,11250001,11300000,nan,0,nan,nan,nan,nan,nan,nan
chr8,11300001,11350000,nan,0,nan,nan,nan,nan,nan,nan
chr8,11350001,11400000,nan,0,nan,nan,nan,nan,nan,nan
chr8,11400001,11450000,nan,0,nan,nan,nan,nan,nan,nan
chr8,11450001,11500000,nan,0,nan,nan,nan,nan,nan,nan
chr8,11500001,11550000,nan,0,nan,nan,nan,nan,nan,nan
chr8,11550001,11600000,nan,0,nan,nan,nan,nan,nan,nan
chr8,11600001,11650000,nan,0,nan,nan,nan,nan,nan,nan
chr8,11650001,11700000,nan,0,nan,nan,nan,nan,nan,nan
chr8,11700001,11750000,nan,0,nan,nan,nan,nan,nan,nan
